Plant_id,Scientific_name,Plant_Name_Mapped,Plant_Part,Therapeutic_Use
2121,Capsicum frutescens,Capsicum annuum,fruit,Jaundice
2121,Capsicum frutescens,Capsicum annuum,leaf,Bronchitis
2121,Capsicum frutescens,Capsicum annuum,leaf,Diuretics
2121,Capsicum frutescens,Capsicum annuum,leaf,Dyspnea
2121,Capsicum frutescens,Capsicum annuum,leaf,Dysuria
2121,Capsicum frutescens,Capsicum annuum,leaf,Ear diseases
2121,Capsicum frutescens,Capsicum annuum,leaf,Eye diseases
2121,Capsicum frutescens,Capsicum annuum,leaf,Furunculosis
2121,Capsicum frutescens,Capsicum annuum,leaf,Gonorrhea
2121,Capsicum frutescens,Capsicum annuum,leaf,Headache
2121,Capsicum frutescens,Capsicum annuum,fruit,Scarlet fever
2121,Capsicum frutescens,Capsicum annuum,fruit,Yellow fever
2121,Capsicum frutescens,Capsicum annuum,leaf,Bites and stings
2121,Capsicum frutescens,Capsicum annuum,fruit,Varicose veins
2121,Capsicum frutescens,Capsicum annuum,fruit,Wound healing
2121,Capsicum frutescens,Capsicum annuum,fruit,Liver diseases
2121,Capsicum frutescens,Capsicum annuum,fruit,Low back pain
2121,Capsicum frutescens,Capsicum annuum,fruit,Mental disorders
2121,Capsicum frutescens,Capsicum annuum,fruit,Myocardial infarction
2121,Capsicum frutescens,Capsicum annuum,fruit,Neuralgia
2121,Capsicum frutescens,Capsicum annuum,fruit,Alcoholic fatty liver
2121,Capsicum frutescens,Capsicum annuum,fruit,Pharyngitis
2121,Capsicum frutescens,Capsicum annuum,fruit,Labor pain
2121,Capsicum frutescens,Capsicum annuum,fruit,General tonic for rejuvenation
2121,Capsicum frutescens,Capsicum annuum,fruit,Radiation-protective agents
2121,Capsicum frutescens,Capsicum annuum,fruit,Toothache
2121,Capsicum frutescens,Capsicum annuum,fruit,Tonsillitis
2121,Capsicum frutescens,Capsicum annuum,bark,Dyspnea
2121,Capsicum frutescens,Capsicum annuum,fruit,Snake bites
2121,Capsicum frutescens,Capsicum annuum,fruit,Seizures
2121,Capsicum frutescens,Capsicum annuum,fruit,Scorpion stings
2121,Capsicum frutescens,Capsicum annuum,fruit,Stomach diseases
2132,Caralluma adscendens,Caralluma adscendens,stem,Stomach diseases
2132,Caralluma adscendens,Caralluma adscendens,stem,Ulcer
2132,Caralluma adscendens,Caralluma adscendens,,Anti-inflammatory agents
2141,Caralluma edulis,Caralluma edulis,,Cooling effect on body
2141,Caralluma edulis,Caralluma edulis,,General tonic for rejuvenation
2141,Caralluma edulis,Caralluma edulis,,Leprosy
2141,Caralluma edulis,Caralluma edulis,,Hematologic diseases
2141,Caralluma edulis,Caralluma edulis,,Anthelmintics
2141,Caralluma edulis,Caralluma edulis,stem,Hematologic diseases
2141,Caralluma edulis,Caralluma edulis,stem,Leprosy
2141,Caralluma edulis,Caralluma edulis,stem,Flatulence
2141,Caralluma edulis,Caralluma edulis,stem,Antirheumatic agents
2141,Caralluma edulis,Caralluma edulis,stem,Anthelmintics
2141,Caralluma edulis,Caralluma edulis,stem,General tonic for rejuvenation
2141,Caralluma edulis,Caralluma edulis,stem,Antipyretics
2154,Caralluma umbellata,Caralluma umbellata,,Anti-inflammatory agents
2158,Cardamine impatiens,Cardamine impatiens,,Diuretics
2158,Cardamine impatiens,Cardamine impatiens,whole plant,General tonic for rejuvenation
2158,Cardamine impatiens,Cardamine impatiens,whole plant,Diuretics
2158,Cardamine impatiens,Cardamine impatiens,,General tonic for rejuvenation
2161,Cardamine pratensis,Cardamine pratensis,,Diuretics
2161,Cardamine pratensis,Cardamine pratensis,,General tonic for rejuvenation
2161,Cardamine pratensis,Cardamine pratensis,,Diaphoretic
2161,Cardamine pratensis,Cardamine pratensis,aerial part,Epilepsy
2167,Cardiospermum canescens,Cardiospermum corindum,leaf,Furunculosis
2167,Cardiospermum canescens,Cardiospermum corindum,seed,Insecticides
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,whole plant,Antipyretics
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,stem,Common cold
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,stem,Earache
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,stem,Nervous system diseases
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,whole plant,Antidiuretic agents
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,whole plant,Anti-inflammatory agents
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,whole plant,Antirheumatic agents
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,whole plant,Dandruff
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,whole plant,Arthralgia
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,whole plant,Arthritis
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,whole plant,Asthma
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,stem,Antirheumatic agents
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,whole plant,Diarrhea
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,whole plant,Earache
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,whole plant,Hemorrhoids
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,whole plant,Appetite stimulants
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,stem,"Angina pectoris, variant"
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,seed,Obesity
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,seed,Sexual debility
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,seed,Anti-arrhythmia agents
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,seed,Anti-bacterial agents
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,seed,Antihypertensive agents
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,seed,Antipyretics
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,seed,Antirheumatic agents
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,seed,Aphrodisiacs
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,seed,Arthritis
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,seed,Dysentery
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,seed,Earache
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,seed,Emaciation
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,seed,Fever
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,seed,Hematologic diseases
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,seed,Hypotension
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,seed,Lung diseases
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,whole plant,Low back pain
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,seed,Pain
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,seed,General tonic for rejuvenation
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,seed,Diaphoretic
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,whole plant,Nervous system diseases
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Anti-bacterial agents
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Amenorrhea
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Hemorrhoids
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Hypotension
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Counterirritant
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Jaundice
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Laxatives
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Low back pain
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Lung diseases
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Headache
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Menstruation-inducing agents
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Pain
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Parasympatholytics
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Snake bites
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Sprains and strains
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Hydrocele
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Wounds and injuries
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,seed,Anemia
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Nervous system diseases
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Gonorrhea
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,"Fractures, bone"
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Flatulence
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Anthelmintics
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Anti-arrhythmia agents
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Antidepressive agents
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Antipyretics
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Antirheumatic agents
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Asthma
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Astringents
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Cardiotonic agents
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Central nervous system diseases
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Diuretics
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Dyspnea
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Earache
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Edema
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Emetics
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Erysipelas
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Eye infections
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Fever
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,,Abdominal pain
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Diaphoretic
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Diuretics
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Hydrocele
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Fatigue
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Fever
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Headache
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Hemorrhoids
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Counterirritant
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Labor pain
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Laxatives
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Eye pain
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Lice infestations
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Lung diseases
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Menstruation-inducing agents
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Nervous system diseases
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Pain
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Pruritus
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,General tonic for rejuvenation
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Skin diseases
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Low back pain
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Edema
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Earache
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Dyspnea
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Urination disorders
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,fruit,Furunculosis
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Hair loss
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Amenorrhea
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Analgesics
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,"Angina pectoris, variant"
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Antirheumatic agents
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Appetite stimulants
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Arthralgia
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Arthritis
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Bronchitis
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Cathartics
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Common cold
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Cough
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Diarrhea
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,aerial part,Anti-inflammatory agents
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Dysentery
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Spasm
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Sprains and strains
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Asthma
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Weight loss
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Fever
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Gonorrhea
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Hemorrhage
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Hemorrhoids
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Hysteria
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Counterirritant
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Laxatives
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Liver diseases
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Low back pain
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Lung diseases
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Menstruation-inducing agents
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Orchitis
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Pain
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Peripheral nervous system diseases
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,General tonic for rejuvenation
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Sprains and strains
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Hydrocele
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Erysipelas
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Epilepsy
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Nervous system diseases
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Edema
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,leaf,Wound healing
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Emetics
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Abortifacient agents
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Hair loss
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Amenorrhea
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Antirheumatic agents
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Appetite stimulants
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Arthralgia
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Arthritis
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Antiemetics
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Bronchitis
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Earache
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Colic
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Constipation
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Diarrhea
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Diuretics
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Asthma
2168,Cardiospermum halicacabum,Cardiospermum halicacabum,root,Dysentery
2266,Careya arborea,Careya arborea,root,Menorrhagia
2266,Careya arborea,Careya arborea,leaf,Dysentery
2266,Careya arborea,Careya arborea,leaf,Edema
2266,Careya arborea,Careya arborea,leaf,Fever
2266,Careya arborea,Careya arborea,leaf,Pain
2266,Careya arborea,Careya arborea,leaf,Vitiligo
2266,Careya arborea,Careya arborea,leaf,Ulcer
2266,Careya arborea,Careya arborea,leaf,Wound healing
2266,Careya arborea,Careya arborea,plant exudate,Leech infestation
2266,Careya arborea,Careya arborea,leaf,Diarrhea
2266,Careya arborea,Careya arborea,root,"Fractures, bone"
2266,Careya arborea,Careya arborea,leaf,Snake bites
2266,Careya arborea,Careya arborea,leaf,Demulcents
2266,Careya arborea,Careya arborea,fruit,Snake bites
2266,Careya arborea,Careya arborea,leaf,Colic
2266,Careya arborea,Careya arborea,leaf,Antipyretics
2266,Careya arborea,Careya arborea,leaf,Antipruritics
2266,Careya arborea,Careya arborea,leaf,Anthelmintics
2266,Careya arborea,Careya arborea,leaf,Abscess
2266,Careya arborea,Careya arborea,fruit,Vitiligo
2266,Careya arborea,Careya arborea,fruit,Ulcer
2266,Careya arborea,Careya arborea,fruit,Pain
2266,Careya arborea,Careya arborea,fruit,Fever
2266,Careya arborea,Careya arborea,fruit,Dyspepsia
2266,Careya arborea,Careya arborea,fruit,Dysentery
2266,Careya arborea,Careya arborea,root,Tuberculosis
2266,Careya arborea,Careya arborea,fruit,Digestive system diseases
2266,Careya arborea,Careya arborea,leaf,Common cold
2266,Careya arborea,Careya arborea,seed,Abscess
2266,Careya arborea,Careya arborea,,Antipyretics
2266,Careya arborea,Careya arborea,seed,Antipruritics
2266,Careya arborea,Careya arborea,fruit,Diarrhea
2266,Careya arborea,Careya arborea,,Snake bites
2266,Careya arborea,Careya arborea,,Smallpox
2266,Careya arborea,Careya arborea,,Fistula
2266,Careya arborea,Careya arborea,,Fever
2266,Careya arborea,Careya arborea,,Digestive system diseases
2266,Careya arborea,Careya arborea,,Diarrhea
2266,Careya arborea,Careya arborea,,Demulcents
2266,Careya arborea,Careya arborea,,Cough
2266,Careya arborea,Careya arborea,,Common cold
2266,Careya arborea,Careya arborea,,Astringents
2266,Careya arborea,Careya arborea,,Antipruritics
2266,Careya arborea,Careya arborea,stem,Snake bites
2266,Careya arborea,Careya arborea,seed,Anthelmintics
2266,Careya arborea,Careya arborea,stem,Skin diseases
2266,Careya arborea,Careya arborea,stem,Asthma
2266,Careya arborea,Careya arborea,seed,Wound healing
2266,Careya arborea,Careya arborea,seed,Vitiligo
2266,Careya arborea,Careya arborea,seed,Ulcer
2266,Careya arborea,Careya arborea,seed,Snake bites
2266,Careya arborea,Careya arborea,seed,Pain
2266,Careya arborea,Careya arborea,seed,Filariasis
2266,Careya arborea,Careya arborea,seed,Fever
2266,Careya arborea,Careya arborea,seed,Dysentery
2266,Careya arborea,Careya arborea,seed,Diarrhea
2266,Careya arborea,Careya arborea,seed,Demulcents
2266,Careya arborea,Careya arborea,seed,Common cold
2266,Careya arborea,Careya arborea,seed,Antipyretics
2266,Careya arborea,Careya arborea,stem,Dental caries
2266,Careya arborea,Careya arborea,fruit,Demulcents
2266,Careya arborea,Careya arborea,fruit,Wound healing
2266,Careya arborea,Careya arborea,fruit,Common cold
2266,Careya arborea,Careya arborea,bark,Jaundice
2266,Careya arborea,Careya arborea,bark,"Intestinal diseases, parasitic"
2266,Careya arborea,Careya arborea,bark,Infection
2266,Careya arborea,Careya arborea,bark,Hemorrhage
2266,Careya arborea,Careya arborea,bark,Furunculosis
2266,Careya arborea,Careya arborea,bark,Fever
2266,Careya arborea,Careya arborea,bark,Eye diseases
2266,Careya arborea,Careya arborea,bark,Expectorants
2266,Careya arborea,Careya arborea,bark,Epilepsy
2266,Careya arborea,Careya arborea,bark,Earache
2266,Careya arborea,Careya arborea,bark,Dyspepsia
2266,Careya arborea,Careya arborea,bark,Dysentery
2266,Careya arborea,Careya arborea,bark,Diuretics
2266,Careya arborea,Careya arborea,bark,Diarrhea
2266,Careya arborea,Careya arborea,bark,Dental caries
2266,Careya arborea,Careya arborea,bark,Demulcents
